"id","state_code","bucket","title","summary","url","published_date","agency","item_type","relevance_score","raw_json","fetched_at","created_at"
"9c9a9a06-7e2b-49b9-98ee-b0242fda10cc","TX","procurement","RFP 25-143; 6100019323 ANNUAL CONTRACT FOR ... - Bid Banana","RFP 25-143; 6100019323 ANNUAL CONTRACT FOR OCCUPATIONAL HEALTH TESTING. Agency: City of San Antonio. State: Texas. NAICS Code: 621498. Industry: Healthcare and ...","https://bidbanana.thebidlab.com/bid/yngoVG2j6S2HNrsPw9G9",,"Texas","rfp","40","{""title"":""RFP 25-143; 6100019323 ANNUAL CONTRACT FOR ... - Bid Banana"",""link"":""https://bidbanana.thebidlab.com/bid/yngoVG2j6S2HNrsPw9G9"",""snippet"":""RFP 25-143; 6100019323 ANNUAL CONTRACT FOR OCCUPATIONAL HEALTH TESTING. Agency: City of San Antonio. State: Texas. NAICS Code: 621498. Industry: Healthcare and ...""}","2026-06-24 05:00:27.307629","2026-06-24 05:00:27.307629"
"9d29058a-9aef-48bf-b342-6d2e2e10a625","CA","procurement","[DOC] https://alamedacountyca.gov/gsaapp/purchasing/bidC...","... RFP and meets the County's requirements. B ... State of California. Contractor must use staff ... (%6) The objectives of the County pre-employment exam ...","https://alamedacountyca.gov/gsaapp/purchasing/bidContent_ftp/rfpDocs/2650_902234-RFP-Pre-Employment-Exams-and-Occupational-Health.docx",,"California","rfp","40","{""title"":""[DOC] https://alamedacountyca.gov/gsaapp/purchasing/bidC..."",""link"":""https://alamedacountyca.gov/gsaapp/purchasing/bidContent_ftp/rfpDocs/2650_902234-RFP-Pre-Employment-Exams-and-Occupational-Health.docx"",""snippet"":""... RFP and meets the County's requirements. B ... State of California. Contractor must use staff ... (%6) The objectives of the County pre-employment exam ...""}","2026-05-31 23:22:45.291686","2026-05-31 23:22:45.291686"
"9f951ac7-a3cb-4753-966b-b208f590e6cc","CA","procurement","Drug Testing Bids & RFPs - BidPrime","Government Bids & RFPs ; Drug Testing Services. Florida. May 14, 2026 ; RFQ #26-050 - Toxicology Services. California. May 22, 2026 ; ITB Goods/Services for the ...","https://www.bidprime.com/bid/category/drug-and-alcohol-testing-services",,"California","rfp","30","{""title"":""Drug Testing Bids & RFPs - BidPrime"",""link"":""https://www.bidprime.com/bid/category/drug-and-alcohol-testing-services"",""snippet"":""Government Bids & RFPs ; Drug Testing Services. Florida. May 14, 2026 ; RFQ #26-050 - Toxicology Services. California. May 22, 2026 ; ITB Goods/Services for the ...""}","2026-05-31 23:22:45.15387","2026-05-31 23:22:45.15387"
"a24002c9-c248-40a2-ab45-637112530c20","IN","procurement","Wednesday, April 15, 2026 - Special Letting - IN.gov","Failure to register as a valid bidder will cause failure of the Bid Express bid submission process. Failure to submit Drug Testing ... Copyright © 2026 State of ...","https://www.in.gov/indot/doing-business-with-indot/home/contracts/letting-archives2/wednesday,-april-15,-2026-special-letting/",,"Indiana","news","20","{""title"":""Wednesday, April 15, 2026 - Special Letting - IN.gov"",""link"":""https://www.in.gov/indot/doing-business-with-indot/home/contracts/letting-archives2/wednesday,-april-15,-2026-special-letting/"",""snippet"":""Failure to register as a valid bidder will cause failure of the Bid Express bid submission process. Failure to submit Drug Testing ... Copyright © 2026 State of ...""}","2026-04-14 03:37:37.409788","2026-04-14 03:37:37.409788"
"a7f125fd-08aa-4e4e-b90d-54384643cb5a","CA","procurement","[PDF] SoCal Procurement Alliance Meeting 2.27.25","To protect the public health and environment, the California Air. Resources Board's (CARB) regulations and innovative programs help propel the state in ...","https://cpo.oc.gov/sites/cpo/files/2025-03/2.27.25%20SoCal%20Procurement%20Alliance%20Meeting.pdf",,"California","news","10","{""title"":""[PDF] SoCal Procurement Alliance Meeting 2.27.25"",""link"":""https://cpo.oc.gov/sites/cpo/files/2025-03/2.27.25%20SoCal%20Procurement%20Alliance%20Meeting.pdf"",""snippet"":""To protect the public health and environment, the California Air. Resources Board's (CARB) regulations and innovative programs help propel the state in ...""}","2026-05-31 23:22:46.747318","2026-05-31 23:22:46.747318"
"a7fc2438-5efc-4f62-b0d0-69883c40f9a3","CA","procurement","California Contract Healthcare Management Firm Locked Out; Fees ...","California Contract Healthcare Management Firm Locked Out; Fees Withheld; ... s no-bid contract; he was subsequently investigated by the state ... Mobile Medical ...","https://www.prisonlegalnews.org/news/2007/sep/15/california-contract-healthcare-management-firm-locked-out-fees-withheld/",,"California","legislation","30","{""title"":""California Contract Healthcare Management Firm Locked Out; Fees ..."",""link"":""https://www.prisonlegalnews.org/news/2007/sep/15/california-contract-healthcare-management-firm-locked-out-fees-withheld/"",""snippet"":""California Contract Healthcare Management Firm Locked Out; Fees Withheld; ... s no-bid contract; he was subsequently investigated by the state ... Mobile Medical ...""}","2026-05-31 23:22:46.541009","2026-05-31 23:22:46.541009"
"a91f785d-90b8-4f9b-b8da-3269682242e6","IN","procurement","[PDF] 50 State Quick Reference","We have attempted to compile a comprehensive guide to mobile dental and mobile medical requirements for each state, along with ... Indiana State Board Of ...","https://5023058.fs1.hubspotusercontent-na1.net/hubfs/5023058/Mission%20Mobile%20Medical/50%20State%20Regulations%20Guide.pdf?hsCtaTracking=2caf4f85-f11c-4564-868a-4e650e4890aa%7C183d581b-6a49-456f-bb98-c6a613d11775",,"Indiana","news","10","{""title"":""[PDF] 50 State Quick Reference"",""link"":""https://5023058.fs1.hubspotusercontent-na1.net/hubfs/5023058/Mission%20Mobile%20Medical/50%20State%20Regulations%20Guide.pdf?hsCtaTracking=2caf4f85-f11c-4564-868a-4e650e4890aa%7C183d581b-6a49-456f-bb98-c6a613d11775"",""snippet"":""We have attempted to compile a comprehensive guide to mobile dental and mobile medical requirements for each state, along with ... Indiana State Board Of ...""}","2026-04-14 03:37:37.452268","2026-04-14 03:37:37.452268"
"a9f62e7a-f92e-437b-8362-7a9a0a184ab2","TX","procurement","RFP 739-SL3782534 - Vehicle Retrofit Services - Mobile Medical Van","Search Contract Opportunities. RFP 739-SL3782534 - Vehicle Retrofit Services - Mobile Medical Van. ID: RFP_739-SL3782534 • State: Texas.","https://www.highergov.com/sl/contract-opportunity/tx-rfp-739-sl3782534-vehicle-retrofit-ser-61853910/",,"Texas","rfp","30","{""title"":""RFP 739-SL3782534 - Vehicle Retrofit Services - Mobile Medical Van"",""link"":""https://www.highergov.com/sl/contract-opportunity/tx-rfp-739-sl3782534-vehicle-retrofit-ser-61853910/"",""snippet"":""Search Contract Opportunities. RFP 739-SL3782534 - Vehicle Retrofit Services - Mobile Medical Van. ID: RFP_739-SL3782534 • State: Texas."",""date"":""Feb 6, 2026""}","2026-06-24 05:00:28.754153","2026-06-24 05:00:28.754153"
"ac9270d8-6338-4cb5-8dd7-1e3fb0421469","IN","procurement","Indiana Health Care-Related Laws Update, July 2020 - Quarles","Visibly dismissed its Indiana lawsuit as a result of the US Food and Drug Administration (FDA) seeking to classify the app as a mobile medical ...","https://www.quarles.com/newsroom/publications/the-laws-they-are-a-changin-indiana-health-care-related-laws-update-july-2020",,"Indiana","news","10","{""title"":""Indiana Health Care-Related Laws Update, July 2020 - Quarles"",""link"":""https://www.quarles.com/newsroom/publications/the-laws-they-are-a-changin-indiana-health-care-related-laws-update-july-2020"",""snippet"":""Visibly dismissed its Indiana lawsuit as a result of the US Food and Drug Administration (FDA) seeking to classify the app as a mobile medical ..."",""date"":""Jul 21, 2020""}","2026-04-14 03:37:37.454053","2026-04-14 03:37:37.454053"
"acc7730b-0ce5-47e1-b571-7d15553dc819","IN","procurement","Federal Occupational Health (foh) Private Provider Network (fohnet)","Federal Occupational Health (foh) Private Provider Network (fohnet) Bid Information in Not Stated ... + Indiana Purchasing Group; + Iowa ...","https://www.bidnetdirect.com/not-stated/solicitations/open-bids/statewide/Federal-Occupational-Health-FOH-Private-Provider-Network-FOHNet/2678882147",,"Indiana","news","20","{""title"":""Federal Occupational Health (foh) Private Provider Network (fohnet)"",""link"":""https://www.bidnetdirect.com/not-stated/solicitations/open-bids/statewide/Federal-Occupational-Health-FOH-Private-Provider-Network-FOHNet/2678882147"",""snippet"":""Federal Occupational Health (foh) Private Provider Network (fohnet) Bid Information in Not Stated ... + Indiana Purchasing Group; + Iowa ..."",""date"":""Apr 3, 2026""}","2026-04-14 03:37:37.401859","2026-04-14 03:37:37.401859"
"ad8297a9-68fb-46db-889c-4383a182b7f8","CA","procurement","NASPO ValuePoint Rescue & Public Protection Equipment Contract","California, Colorado, Connecticut, Delaware, District of Columbia, Florida, Georgia, Guam, Hawaii, Idaho, Illinois, Indiana, Iowa, Kansas, Kentucky, Louisiana ...","https://www.safewareinc.com/contracts/naspo/",,"California","legislation","10","{""title"":""NASPO ValuePoint Rescue & Public Protection Equipment Contract"",""link"":""https://www.safewareinc.com/contracts/naspo/"",""snippet"":""California, Colorado, Connecticut, Delaware, District of Columbia, Florida, Georgia, Guam, Hawaii, Idaho, Illinois, Indiana, Iowa, Kansas, Kentucky, Louisiana ...""}","2026-05-31 23:22:46.816048","2026-05-31 23:22:46.816048"
"ae759213-9613-49fa-acb1-8a8cc302fcb8","IN","procurement","FY25 DYRS Invitation for Bid Drug Testing Services | Bid Banana","Title: FY25 DYRS Invitation for Bid Drug Testing ... CHP Employee Health and Wellness Section ¿ Health ... Indiana State Police. State: Indiana. Open Date: 3 ...","https://bidbanana.thebidlab.com/bid/tYGyf03ZLmNLyVq8Xfht",,"Indiana","news","30","{""title"":""FY25 DYRS Invitation for Bid Drug Testing Services | Bid Banana"",""link"":""https://bidbanana.thebidlab.com/bid/tYGyf03ZLmNLyVq8Xfht"",""snippet"":""Title: FY25 DYRS Invitation for Bid Drug Testing ... CHP Employee Health and Wellness Section ¿ Health ... Indiana State Police. State: Indiana. Open Date: 3 ...""}","2026-04-14 03:37:37.404127","2026-04-14 03:37:37.404127"
"b07f64db-9495-4a13-a526-2a3ba19ebf4f","TX","procurement","Explore Contract Portfolios - NASPO ValuePoint","Texas, Utah, Vermont, Virginia, Washington, West Virginia, Wisconsin, Wyoming. List ... Medicaid Enterprise Systems - Pharmacy Benefit Services (2025 - 2035).","https://www.naspovaluepoint.org/portfolios/page/2/?sortBy=name&sortByDir=asc",,"Texas","legislation","10","{""title"":""Explore Contract Portfolios - NASPO ValuePoint"",""link"":""https://www.naspovaluepoint.org/portfolios/page/2/?sortBy=name&sortByDir=asc"",""snippet"":""Texas, Utah, Vermont, Virginia, Washington, West Virginia, Wisconsin, Wyoming. List ... Medicaid Enterprise Systems - Pharmacy Benefit Services (2025 - 2035).""}","2026-06-24 05:00:29.043037","2026-06-24 05:00:29.043037"
"b089eeda-6b41-4b43-ba37-78a2165a9a1d","TX","procurement","Texas Army National Guard: Mobile Medical and Dental ... - SAM.gov","Texas Army National Guard: Mobile Medical and Dental Readiness Services- IDIQ · Classification · Description · Contact Information · Primary Point ...","https://sam.gov/workspace/contract/opp/d77d5352c0cf4841bb1be4cecf5f97fa/view",,"Texas","legislation","10","{""title"":""Texas Army National Guard: Mobile Medical and Dental ... - SAM.gov"",""link"":""https://sam.gov/workspace/contract/opp/d77d5352c0cf4841bb1be4cecf5f97fa/view"",""snippet"":""Texas Army National Guard: Mobile Medical and Dental Readiness Services- IDIQ · Classification · Description · Contact Information · Primary Point ..."",""date"":""Feb 6, 2026""}","2026-06-24 05:00:28.3228","2026-06-24 05:00:28.3228"
"b176797a-7322-4249-9b10-b5176bcfcd74","TX","procurement","Procurement Opportunities - the Texas Secretary of State","Provides samples and/or literature with bid response, if necessary. ... Texas State Library & Archives · Texas Homeland Security · Where the Money Goes ...","https://www.sos.state.tx.us/about/procurement/index.shtml",,"Texas","news","20","{""title"":""Procurement Opportunities - the Texas Secretary of State"",""link"":""https://www.sos.state.tx.us/about/procurement/index.shtml"",""snippet"":""Provides samples and/or literature with bid response, if necessary. ... Texas State Library & Archives · Texas Homeland Security · Where the Money Goes ...""}","2026-06-24 05:00:27.886154","2026-06-24 05:00:27.886154"
"b228518d-8c09-4c1d-8ba8-f93fc3ba9f59","IN","procurement","[PDF] Manual on contracting for vehicle maintenance services - ROSA P","... Indiana. University, Bloomington, IN,(1988). 123. Page 140. The City of ... D.O.T. physical and pre-employment health evaluation, and to undergo drug and ...","https://rosap.ntl.bts.gov/view/dot/30492/dot_30492_DS1.pdf",,"Indiana","legislation","20","{""title"":""[PDF] Manual on contracting for vehicle maintenance services - ROSA P"",""link"":""https://rosap.ntl.bts.gov/view/dot/30492/dot_30492_DS1.pdf"",""snippet"":""... Indiana. University, Bloomington, IN,(1988). 123. Page 140. The City of ... D.O.T. physical and pre-employment health evaluation, and to undergo drug and ...""}","2026-04-14 03:37:37.435681","2026-04-14 03:37:37.435681"
"b4ad615a-c4f2-4f54-ac4f-0adc69d1775e","CA","procurement","California Bids, State Government Contracts & RFPs | BidNet Direct","Welcome to the California Purchasing Group! Register for extensive access to statewide RFPs, bids and awards throughout California.","https://www.bidnetdirect.com/california/solicitations/open-bids/page7?frompage=&md=&SortOrder=ASC&tn=100401&sortby=Address&AID=&li=",,"California","rfp","40","{""title"":""California Bids, State Government Contracts & RFPs | BidNet Direct"",""link"":""https://www.bidnetdirect.com/california/solicitations/open-bids/page7?frompage=&md=&SortOrder=ASC&tn=100401&sortby=Address&AID=&li="",""snippet"":""Welcome to the California Purchasing Group! Register for extensive access to statewide RFPs, bids and awards throughout California.""}","2026-05-31 23:22:45.222857","2026-05-31 23:22:45.222857"
"b66f5b43-6bc7-4e20-8744-a03f0276cf41","CA","procurement","RFP No. 2026-20 Alcohol & Drug Testing for Employees & Pr... | Bid ...","The City of Paterson, New Jersey is issuing a Request for Proposal (RFP) for alcohol and drug testing services for employees and ... California. Open Date: 2/21/ ...","https://bidbanana.thebidlab.com/bid/j1gTh7FaQ4VszwM4B6f4",,"California","rfp","30","{""title"":""RFP No. 2026-20 Alcohol & Drug Testing for Employees & Pr... | Bid ..."",""link"":""https://bidbanana.thebidlab.com/bid/j1gTh7FaQ4VszwM4B6f4"",""snippet"":""The City of Paterson, New Jersey is issuing a Request for Proposal (RFP) for alcohol and drug testing services for employees and ... California. Open Date: 2/21/ ...""}","2026-05-31 23:22:45.016587","2026-05-31 23:22:45.016587"
"ba6a4af7-f5d4-4cc2-9442-bc838337a4e8","TX","procurement","[PDF] MOBILE MEDICAL UNIT STANDARD OPERATING GUIDELINES","Task Force (EMTF) Mobile Medical Unit (MMU) component under a State Mission Assignment (SMA) ... + Currently certified by the Texas State Board of Pharmacy. + ...","https://txemtf.org/wp-content/uploads/2026/03/TX-EMTF_SOG_Mobile-Medical-Unit_V1_2025.03.10.pdf",,"Texas","news","10","{""title"":""[PDF] MOBILE MEDICAL UNIT STANDARD OPERATING GUIDELINES"",""link"":""https://txemtf.org/wp-content/uploads/2026/03/TX-EMTF_SOG_Mobile-Medical-Unit_V1_2025.03.10.pdf"",""snippet"":""Task Force (EMTF) Mobile Medical Unit (MMU) component under a State Mission Assignment (SMA) ... + Currently certified by the Texas State Board of Pharmacy. + ...""}","2026-06-24 05:00:28.6101","2026-06-24 05:00:28.6101"
"be82f3cd-ba54-4800-a70d-0b16a88d6401","IN","procurement","[PDF] Finance & Administration Committee Agenda - City of Spokane","... 2025. L2zOO P.M. - CITY COUNCIL CHALBERS. A special meeting of the ... Indiana Avenue, Spokane. Valley, Washington 99216 as (“Company ...","https://static.spokanecity.org/documents/bcc/committees/finance-and-administration/agendas/2025/11/finadm-agenda-2025-11-03.pdf",,"Indiana","news","0","{""title"":""[PDF] Finance & Administration Committee Agenda - City of Spokane"",""link"":""https://static.spokanecity.org/documents/bcc/committees/finance-and-administration/agendas/2025/11/finadm-agenda-2025-11-03.pdf"",""snippet"":""... 2025. L2zOO P.M. - CITY COUNCIL CHALBERS. A special meeting of the ... Indiana Avenue, Spokane. Valley, Washington 99216 as (“Company ..."",""date"":""Nov 3, 2025""}","2026-04-14 03:37:37.482105","2026-04-14 03:37:37.482105"
"bef502a6-c932-4ccd-b02a-1da33002c1b7","TX","procurement","Statewide Contracts - Texas Comptroller","Purchasers at Texas state agencies are required to purchase from the Contract Sources if contract items meet their specifications.","https://comptroller.texas.gov/purchasing/contracts/",,"Texas","legislation","10","{""title"":""Statewide Contracts - Texas Comptroller"",""link"":""https://comptroller.texas.gov/purchasing/contracts/"",""snippet"":""Purchasers at Texas state agencies are required to purchase from the Contract Sources if contract items meet their specifications.""}","2026-06-24 05:00:28.394821","2026-06-24 05:00:28.394821"
"c1900d89-5183-4dc7-a25a-02510e329348","IN","procurement","[PDF] SENATE ENROLLED ACT No. 79 - LegiScan","Be it enacted by the General Assembly of the State of Indiana: SECTION 1. IC ... of your official duties or fitness for duty, you will be subjected to ...","https://legiscan.com/IN/text/SB0079/id/1997654/Indiana-2019-SB0079-Enrolled.pdf",,"Indiana","legislation","0","{""title"":""[PDF] SENATE ENROLLED ACT No. 79 - LegiScan"",""link"":""https://legiscan.com/IN/text/SB0079/id/1997654/Indiana-2019-SB0079-Enrolled.pdf"",""snippet"":""Be it enacted by the General Assembly of the State of Indiana: SECTION 1. IC ... of your official duties or fitness for duty, you will be subjected to ...""}","2026-04-14 03:37:37.456016","2026-04-14 03:37:37.456016"
"c4a458da-602f-4196-a9d8-4384878bcb9a","TX","procurement","Drug Testing Bids & RFPs - BidPrime","Drug Testing Bids & RFPs. Drug Testing. US State & Local. US State & Local ... Texas. May 11, 2026 Jun 22, 20261 day left · Drug and Alcohol Testing Services.","https://www.bidprime.com/bid/category/drug-and-alcohol-testing-services",,"Texas","rfp","30","{""title"":""Drug Testing Bids & RFPs - BidPrime"",""link"":""https://www.bidprime.com/bid/category/drug-and-alcohol-testing-services"",""snippet"":""Drug Testing Bids & RFPs. Drug Testing. US State & Local. US State & Local ... Texas. May 11, 2026 Jun 22, 20261 day left · Drug and Alcohol Testing Services.""}","2026-06-24 05:00:27.163842","2026-06-24 05:00:27.163842"
"c82326ec-c5eb-4d97-8f0b-6272cff95ee5","CA","procurement","Contracts Physical Exam and Occupational Medicine Physician ...","... Employee Health Services and County agencies. ... Occupational Health Centers of California, A Medical Corporation, dba Concentra Medical Centers.","http://cams.ocgov.com/Web_Publisher/Agenda05_20_2025_files/images/A24-000573.HTM",,"California","legislation","40","{""title"":""Contracts Physical Exam and Occupational Medicine Physician ..."",""link"":""http://cams.ocgov.com/Web_Publisher/Agenda05_20_2025_files/images/A24-000573.HTM"",""snippet"":""... Employee Health Services and County agencies. ... Occupational Health Centers of California, A Medical Corporation, dba Concentra Medical Centers."",""date"":""May 20, 2025""}","2026-05-31 23:22:44.947795","2026-05-31 23:22:44.947795"
"c8ee7737-84ba-42f9-916b-fb6b9293f379","IN","procurement","State, Local & Cooperative Contracts - John Deere","Indiana, Iowa, Kansas, Kentucky, Louisiana, Maine, Maryland, Massachusetts, Michigan ... NASPO ValuePoint Ground Maintenance Equipment Contract #N-2025-GME-0001.","https://www.deere.com/en/government-and-military-sales/state-and-local-purchasing/",,"Indiana","legislation","10","{""title"":""State, Local & Cooperative Contracts - John Deere"",""link"":""https://www.deere.com/en/government-and-military-sales/state-and-local-purchasing/"",""snippet"":""Indiana, Iowa, Kansas, Kentucky, Louisiana, Maine, Maryland, Massachusetts, Michigan ... NASPO ValuePoint Ground Maintenance Equipment Contract #N-2025-GME-0001.""}","2026-04-14 03:37:37.468029","2026-04-14 03:37:37.468029"
"cf078468-35e6-43c6-befe-ccb10423a19f","IN","procurement","[PDF] In this issue Updated Remote Work Policy effective July 1, 2025 A ...","... State of Indiana website, or on the State of Indiana social media pages. ... Upcoming updates to the CDL Medical Examiner. Certification ...","https://www.in.gov/spd/files/2025-July-Torch.pdf",,"Indiana","news","10","{""title"":""[PDF] In this issue Updated Remote Work Policy effective July 1, 2025 A ..."",""link"":""https://www.in.gov/spd/files/2025-July-Torch.pdf"",""snippet"":""... State of Indiana website, or on the State of Indiana social media pages. ... Upcoming updates to the CDL Medical Examiner. Certification ..."",""date"":""Jul 1, 2025""}","2026-04-14 03:37:37.425781","2026-04-14 03:37:37.425781"
"d0577859-82e5-4272-b9c7-159b4a817cab","IN","procurement","Explore Contract Portfolios - NASPO ValuePoint","Explore NASPO ValuePoint Cooperative Contract Portfolios. Portfolios ... Indiana, Iowa, Kansas, Kentucky, Louisiana, Maine, Maryland, Massachusetts, Michigan ...","https://www.naspovaluepoint.org/portfolios/page/2/?sortBy=name&sortByDir=asc",,"Indiana","legislation","10","{""title"":""Explore Contract Portfolios - NASPO ValuePoint"",""link"":""https://www.naspovaluepoint.org/portfolios/page/2/?sortBy=name&sortByDir=asc"",""snippet"":""Explore NASPO ValuePoint Cooperative Contract Portfolios. Portfolios ... Indiana, Iowa, Kansas, Kentucky, Louisiana, Maine, Maryland, Massachusetts, Michigan ...""}","2026-04-14 03:37:37.460213","2026-04-14 03:37:37.460213"
"d19de680-0584-4075-a299-39f72ff9fa97","IN","procurement","Naspo ValuePoint - Grainger Industrial Supply","... contract cooperative. NASPO ValuePoint is a unified non-profit ... Indiana, Iowa, Kansas, Kentucky, Louisiana, Maine, Maryland, Massachusetts, Michigan ...","https://www.grainger.com/content/mc/clp-naspo/naspo",,"Indiana","legislation","10","{""title"":""Naspo ValuePoint - Grainger Industrial Supply"",""link"":""https://www.grainger.com/content/mc/clp-naspo/naspo"",""snippet"":""... contract cooperative. NASPO ValuePoint is a unified non-profit ... Indiana, Iowa, Kansas, Kentucky, Louisiana, Maine, Maryland, Massachusetts, Michigan ...""}","2026-04-14 03:37:37.462987","2026-04-14 03:37:37.462987"
"d27c31f9-0ff8-4302-aad5-321f23373801","TX","procurement","Procurement Opportunities - Texas Health and Human Services","This procurement will seek a qualified contractor to provide continued operations of the Texas Medicaid Management Information System and to perform claims ...","https://www.hhs.texas.gov/business/contracting-hhs/procurement-opportunities",,"Texas","legislation","20","{""title"":""Procurement Opportunities - Texas Health and Human Services"",""link"":""https://www.hhs.texas.gov/business/contracting-hhs/procurement-opportunities"",""snippet"":""This procurement will seek a qualified contractor to provide continued operations of the Texas Medicaid Management Information System and to perform claims ...""}","2026-06-24 05:00:27.669214","2026-06-24 05:00:27.669214"
"d3a364a0-5c23-432d-a1c2-ad8d6ce8b4d4","TX","procurement","Texas Bids, Government RFPs in TX | Texas State Contracts","Texas RFPs & Bids, Government Contracts in Texas State (TX). Texas is one of the largest states in the Union and it publishes thousands of Texas RFP each year.","https://www.findrfp.com/State-RFP-Bid/Government-RFPS-bids-Texas-TX.aspx",,"Texas","rfp","30","{""title"":""Texas Bids, Government RFPs in TX | Texas State Contracts"",""link"":""https://www.findrfp.com/State-RFP-Bid/Government-RFPS-bids-Texas-TX.aspx"",""snippet"":""Texas RFPs & Bids, Government Contracts in Texas State (TX). Texas is one of the largest states in the Union and it publishes thousands of Texas RFP each year.""}","2026-06-24 05:00:28.178789","2026-06-24 05:00:28.178789"
"d87cea37-da23-48dc-a5f6-8b73dcb5825f","TX","procurement","Laboratory Drug Testing Bids, RFPs & Government Contracts","... bid database for more government procurement opportunities in Laboratory Drug Testing ... California RFPs/bids, Texas bids, Florida RFPs/bids, Massachusetts RFPs/ ...","https://www.findrfp.com/medical-healthcare-bids/laboratory-drug-testing.aspx",,"Texas","rfp","50","{""title"":""Laboratory Drug Testing Bids, RFPs & Government Contracts"",""link"":""https://www.findrfp.com/medical-healthcare-bids/laboratory-drug-testing.aspx"",""snippet"":""... bid database for more government procurement opportunities in Laboratory Drug Testing ... California RFPs/bids, Texas bids, Florida RFPs/bids, Massachusetts RFPs/ ...""}","2026-06-24 05:00:27.37942","2026-06-24 05:00:27.37942"
"d9b1e613-ab86-4dcd-8957-4f84cd76f084","CA","procurement","[PDF] RFP Boilerplate - The City of Berkeley","services required by federal, state and local occupational health ... State of California that the foregoing is true and correct. Printed ...","https://berkeleyca.gov/sites/default/files/documents/RFP%20Occupational%20Med.%20Services.pdf",,"California","rfp","20","{""title"":""[PDF] RFP Boilerplate - The City of Berkeley"",""link"":""https://berkeleyca.gov/sites/default/files/documents/RFP%20Occupational%20Med.%20Services.pdf"",""snippet"":""services required by federal, state and local occupational health ... State of California that the foregoing is true and correct. Printed ..."",""date"":""Dec 16, 2025""}","2026-05-31 23:22:45.085278","2026-05-31 23:22:45.085278"
"da3fce6c-aba4-4447-9012-4434a21ef089","IN","procurement","Client Testimonials - Indianapolis - Public Safety Medical","“Public Safety Medical has been a valuable asset to the Indiana State Police for well over a decade now. ... fitness for duty evaluations. The staff at ...","https://publicsafetymed.com/about-us/testimonials/",,"Indiana","safety","0","{""title"":""Client Testimonials - Indianapolis - Public Safety Medical"",""link"":""https://publicsafetymed.com/about-us/testimonials/"",""snippet"":""“Public Safety Medical has been a valuable asset to the Indiana State Police for well over a decade now. ... fitness for duty evaluations. The staff at ...""}","2026-04-14 03:37:37.446679","2026-04-14 03:37:37.446679"
"da61b5b8-50e4-4e91-b655-5b75ffd5e398","IN","procurement","Fitness for Duty Evaluation Providers in Indiana - BlueHive","Find 98 clinics offering fitness for duty evaluation in Indiana. Schedule through BlueHive for guaranteed in-network pricing.","https://bluehive.com/provider/indiana/fitness-for-duty-evaluation/",,"Indiana","news","10","{""title"":""Fitness for Duty Evaluation Providers in Indiana - BlueHive"",""link"":""https://bluehive.com/provider/indiana/fitness-for-duty-evaluation/"",""snippet"":""Find 98 clinics offering fitness for duty evaluation in Indiana. Schedule through BlueHive for guaranteed in-network pricing.""}","2026-04-14 03:37:37.44482","2026-04-14 03:37:37.44482"
"e0efc1ba-9b47-496d-ad84-bdadca8944df","CA","procurement","[PDF] REQUEST FOR PROPOSAL FOR OCCUPATIONAL HEALTH ...","DOT physical exams (FMCSA and FTA) and Medical Examiner's Certification ... City is a public agency of the State of California and is in need of professional.","https://cms9files.revize.com/arcadia/Purchasing/Occupational%20Health%20Program%20Services%20RFP.pdf",,"California","rfp","30","{""title"":""[PDF] REQUEST FOR PROPOSAL FOR OCCUPATIONAL HEALTH ..."",""link"":""https://cms9files.revize.com/arcadia/Purchasing/Occupational%20Health%20Program%20Services%20RFP.pdf"",""snippet"":""DOT physical exams (FMCSA and FTA) and Medical Examiner's Certification ... City is a public agency of the State of California and is in need of professional.""}","2026-05-31 23:22:45.567319","2026-05-31 23:22:45.567319"
"e305cc37-dc50-49d9-bce1-7273070c7e5c","IN","procurement","[PDF] Purchasing Consortium Request for Proposal - RFP Number 205","Indiana State University. Indiana University. Ivy Tech Comm College of Indiana ... I-9s; e-Verify; Credentialing; Drug Testing, etc.) 121. For schools ...","https://btaa.org/docs/default-source/purchasing/rfp-205--background-checks.pdf?sfvrsn=b12f6258_1",,"Indiana","rfp","20","{""title"":""[PDF] Purchasing Consortium Request for Proposal - RFP Number 205"",""link"":""https://btaa.org/docs/default-source/purchasing/rfp-205--background-checks.pdf?sfvrsn=b12f6258_1"",""snippet"":""Indiana State University. Indiana University. Ivy Tech Comm College of Indiana ... I-9s; e-Verify; Credentialing; Drug Testing, etc.) 121. For schools ...""}","2026-04-14 03:37:37.417078","2026-04-14 03:37:37.417078"
"e50ea3ca-846a-4a8a-befb-ec97699423d4","IN","procurement","Laboratory Drug Testing Bids, RFPs & Government Contracts","Indiana, Iowa, Kansas, Kentucky ... These include government RFPs, RFTs, RFIs, RFQs in laboratory drug testing from federal, state, and local governments.","https://www.findrfp.com/medical-healthcare-bids/laboratory-drug-testing.aspx",,"Indiana","rfp","50","{""title"":""Laboratory Drug Testing Bids, RFPs & Government Contracts"",""link"":""https://www.findrfp.com/medical-healthcare-bids/laboratory-drug-testing.aspx"",""snippet"":""Indiana, Iowa, Kansas, Kentucky ... These include government RFPs, RFTs, RFIs, RFQs in laboratory drug testing from federal, state, and local governments.""}","2026-04-14 03:37:37.412245","2026-04-14 03:37:37.412245"
