"id","bucket","source_type","agency","component","office","region_country","title","summary","date_posted","status","contractor_incumbent","related_ref","budget_signal","oversight_signal","medical_travel_relevance","occu_med_score","action_tag","source_url","raw_json","fetched_at","created_at","updated_at"
"cf17d0ea-4a65-59ac-c17c-623ea4780249","forecast","sam_gov","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","NATIONAL INSTITUTES OF HEALTH","BETHESDA",,"Biohazardous Waste Disposal Service","https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=dadb6361859a4fed89088a59487419eb","2026-05-31 00:00:00","active",,"75N98026Q00486",,,,"20","wait","https://sam.gov/workspace/contract/opp/dadb6361859a4fed89088a59487419eb/view","{""noticeId"":""dadb6361859a4fed89088a59487419eb"",""title"":""Biohazardous Waste Disposal Service"",""solicitationNumber"":""75N98026Q00486"",""fullParentPathName"":""HEALTH AND HUMAN SERVICES, DEPARTMENT OF.NATIONAL INSTITUTES OF HEALTH.NATIONAL INSTITUTES OF HEALTH OLAO"",""fullParentPathCode"":""075.7529.75N980"",""postedDate"":""2026-05-31"",""type"":""Presolicitation"",""baseType"":""Presolicitation"",""archiveType"":""autocustom"",""archiveDate"":""2026-06-10"",""typeOfSetAsideDescription"":""Total Small Business Set-Aside (FAR 19.5)"",""typeOfSetAside"":""SBA"",""responseDeadLine"":""2026-06-09T23:00:00-04:00"",""naicsCode"":""562112"",""naicsCodes"":[""562112""],""classificationCode"":""R499"",""active"":""Yes"",""award"":null,""pointOfContact"":[{""fax"":"""",""type"":""primary"",""email"":""david.shen@nih.gov"",""phone"":"""",""title"":null,""fullName"":""David Shen""}],""description"":""https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=dadb6361859a4fed89088a59487419eb"",""organizationType"":""OFFICE"",""officeAddress"":{""zipcode"":""20892"",""city"":""BETHESDA"",""countryCode"":""USA"",""state"":""MD""},""placeOfPerformance"":{""city"":{""code"":""55000"",""name"":""Phoenix""},""state"":{""code"":""AZ"",""name"":""Arizona""},""zip"":""85004"",""country"":{""code"":""USA"",""name"":""UNITED STATES""}},""additionalInfoLink"":null,""uiLink"":""https://sam.gov/workspace/contract/opp/dadb6361859a4fed89088a59487419eb/view"",""links"":[{""rel"":""self"",""href"":""https://api.sam.gov/prod/opportunities/v2/search?noticeid=dadb6361859a4fed89088a59487419eb&limit=1""}],""resourceLinks"":[""https://sam.gov/api/prod/opps/v3/opportunities/resources/files/1265d5e88d6c48188ae4ab988cd0f59e/download""]}","2026-05-31 23:07:00.265","2026-05-31 23:07:00.265","2026-05-31 23:07:00.265"
"cf25d0ae-ac45-5ebb-45c9-6752933d1876","forecast","sam_gov","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","COLUMBUS",,"Synopsis, CM26037005, 1 NSN (Tie Rod End)","https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=a4af51df457943ec814c3031a91f9b5a","2026-05-29 00:00:00","active",,"SPE7MX26RX026",,,,"20","wait","https://sam.gov/workspace/contract/opp/a4af51df457943ec814c3031a91f9b5a/view","{""noticeId"":""a4af51df457943ec814c3031a91f9b5a"",""title"":""Synopsis, CM26037005, 1 NSN (Tie Rod End)"",""solicitationNumber"":""SPE7MX26RX026"",""fullParentPathName"":""DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA MARITIME.DLA MARITIME COLUMBUS.DLA LAND AND MARITIME"",""fullParentPathCode"":""097.97AS.DLA MARITIME.DLA MARITIME COLUMBS.SPE7MX"",""postedDate"":""2026-05-29"",""type"":""Presolicitation"",""baseType"":""Presolicitation"",""archiveType"":""auto15"",""archiveDate"":""2026-07-21"",""typeOfSetAsideDescription"":""No Set aside used"",""typeOfSetAside"":""NONE"",""responseDeadLine"":""2026-07-06T17:00:00-04:00"",""naicsCode"":""336330"",""naicsCodes"":[""336330""],""classificationCode"":""2530"",""active"":""Yes"",""award"":null,""pointOfContact"":[{""fax"":"""",""type"":""primary"",""email"":""SARAH.SCHAFF@DLA.MIL"",""phone"":""3802457698"",""title"":null,""fullName"":""SARAH SCHAFF""}],""description"":""https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=a4af51df457943ec814c3031a91f9b5a"",""organizationType"":""OFFICE"",""officeAddress"":{""zipcode"":""43218-3990"",""city"":""COLUMBUS"",""countryCode"":""USA"",""state"":""OH""},""placeOfPerformance"":null,""additionalInfoLink"":null,""uiLink"":""https://sam.gov/workspace/contract/opp/a4af51df457943ec814c3031a91f9b5a/view"",""links"":[{""rel"":""self"",""href"":""https://api.sam.gov/prod/opportunities/v2/search?noticeid=a4af51df457943ec814c3031a91f9b5a&limit=1""}],""resourceLinks"":[""https://sam.gov/api/prod/opps/v3/opportunities/resources/files/d94d6e43135a4b03925eb9e417651b6b/download""]}","2026-05-31 23:07:00.265","2026-05-31 23:07:00.265","2026-05-31 23:07:00.265"
"d0c74b9f-e159-56f7-9257-b0d88489b876","recompete-watch","usaspending","Department of State","Department of State",,,"Award: 19AQMM22F3446 — GARDAWORLD FEDERAL SERVICES LLC","REVISE AWARD TASK ORDER NUMBER FROM 19AQMM22F1759 TO 19AQMM22F3446 AND CORRECT COMPANY DBA NAME.  WORLDWIDE  PROTECTIVE SERVICES III. TASK ORDER - 05 BAGHDAD EMBASSY SECURITY FORCE BUREAU OF DIPLOMATIC SECURITY U.S. DEPARTMENT OF STATE AWARD","2022-10-17 00:00:00","recompete-window","GARDAWORLD FEDERAL SERVICES LLC","19AQMM22F3446","$387,307,850.64",,,"90","pursue","https://www.usaspending.gov/award/19AQMM22F3446","{""internal_id"":278741954,""Award ID"":""19AQMM22F3446"",""Recipient Name"":""GARDAWORLD FEDERAL SERVICES LLC"",""Award Amount"":387307850.64,""Awarding Agency"":""Department of State"",""Awarding Sub Agency"":""Department of State"",""Start Date"":""2022-10-17"",""End Date"":""2026-10-16"",""Description"":""REVISE AWARD TASK ORDER NUMBER FROM 19AQMM22F1759 TO 19AQMM22F3446 AND CORRECT COMPANY DBA NAME.  WORLDWIDE  PROTECTIVE SERVICES III. TASK ORDER - 05 BAGHDAD EMBASSY SECURITY FORCE BUREAU OF DIPLOMATIC SECURITY U.S. DEPARTMENT OF STATE AWARD"",""NAICS Code"":null,""awarding_agency_id"":315,""agency_slug"":""department-of-state"",""generated_internal_id"":""CONT_AWD_19AQMM22F3446_1900_19AQMM21D0008_1900""}","2026-04-07 08:24:14.226","2026-04-07 08:24:14.226","2026-04-07 08:24:14.226"
"d3675ee9-bae2-5bf9-bdf7-a29471e1c61e","forecast","sam_gov","DEPT OF DEFENSE","DEPT OF THE ARMY","CONCORD",,"Control Tower Chamber Equipment Painting, Colebrook River Lake, Colebrook, CT","https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fa3fab822e9847ae9f13c4d9d25273b7","2026-05-29 00:00:00","active",,"W912WJ26QA120",,,,"20","wait","https://sam.gov/workspace/contract/opp/fa3fab822e9847ae9f13c4d9d25273b7/view","{""noticeId"":""fa3fab822e9847ae9f13c4d9d25273b7"",""title"":""Control Tower Chamber Equipment Painting, Colebrook River Lake, Colebrook, CT"",""solicitationNumber"":""W912WJ26QA120"",""fullParentPathName"":""DEPT OF DEFENSE.DEPT OF THE ARMY.US ARMY CORPS OF ENGINEERS.ENGINEER DIVISION NORTH ATLANTIC.ENDIST NEW ENGLAND.W2SD ENDIST NEW ENGLAND"",""fullParentPathCode"":""021.2100.USACE.NAD.NAE.W912WJ"",""postedDate"":""2026-05-29"",""type"":""Presolicitation"",""baseType"":""Presolicitation"",""archiveType"":""autocustom"",""archiveDate"":""2026-06-20"",""typeOfSetAsideDescription"":""Total Small Business Set-Aside (FAR 19.5)"",""typeOfSetAside"":""SBA"",""responseDeadLine"":null,""naicsCode"":""238320"",""naicsCodes"":[""238320""],""classificationCode"":""Y1QA"",""active"":""Yes"",""award"":null,""pointOfContact"":[{""fax"":"""",""type"":""primary"",""email"":""jennifer.m.samela@usace.army.mil"",""phone"":""9783188324"",""title"":null,""fullName"":""Jennifer Samela""}],""description"":""https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fa3fab822e9847ae9f13c4d9d25273b7"",""organizationType"":""OFFICE"",""officeAddress"":{""zipcode"":""01742-2751"",""city"":""CONCORD"",""countryCode"":""USA"",""state"":""MA""},""placeOfPerformance"":null,""additionalInfoLink"":null,""uiLink"":""https://sam.gov/workspace/contract/opp/fa3fab822e9847ae9f13c4d9d25273b7/view"",""links"":[{""rel"":""self"",""href"":""https://api.sam.gov/prod/opportunities/v2/search?noticeid=fa3fab822e9847ae9f13c4d9d25273b7&limit=1""}],""resourceLinks"":null}","2026-05-31 23:07:00.265","2026-05-31 23:07:00.265","2026-05-31 23:07:00.265"
"d5114e70-bdfc-5485-a10d-7453f6dbc23d","forecast","sam_gov","DEPT OF DEFENSE","DEPT OF THE NAVY","MECHANICSBURG",,"99--HATCH,WTID","https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f36d3fdba084492e9dd4e6d62c93af11","2026-05-29 00:00:00","active",,"N0010426QSD13",,,,"20","wait","https://sam.gov/workspace/contract/opp/f36d3fdba084492e9dd4e6d62c93af11/view","{""noticeId"":""f36d3fdba084492e9dd4e6d62c93af11"",""title"":""99--HATCH,WTID"",""solicitationNumber"":""N0010426QSD13"",""fullParentPathName"":""DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP WEAPON SYSTEMS SUPPORT.NAVSUP WSS MECHANICSBURG.NAVSUP WEAPON SYSTEMS SUPPORT MECH"",""fullParentPathCode"":""017.1700.NAVSUP.NAVSUP WSS.NAVSUP WSS MECH.N00104"",""postedDate"":""2026-05-29"",""type"":""Presolicitation"",""baseType"":""Presolicitation"",""archiveType"":""autocustom"",""archiveDate"":""2026-06-30"",""typeOfSetAsideDescription"":null,""typeOfSetAside"":"""",""responseDeadLine"":""2026-06-15T00:00:00-04:00"",""naicsCode"":null,""naicsCodes"":[],""classificationCode"":""9999"",""active"":""Yes"",""award"":null,""pointOfContact"":[{""fax"":null,""type"":""primary"",""email"":""WILLIAM.G.BIGGS4.CIV@US.NAVY.MIL"",""phone"":null,""title"":null,""fullName"":""WILLIAM BIGGS, N7M3.5, PHONE (717)605-4061, EMAIL WILLIAM.G.BIGGS4.CIV@US.NAVY.MIL""}],""description"":""https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f36d3fdba084492e9dd4e6d62c93af11"",""organizationType"":""OFFICE"",""officeAddress"":{""zipcode"":""17050-0788"",""city"":""MECHANICSBURG"",""countryCode"":""USA"",""state"":""PA""},""placeOfPerformance"":null,""additionalInfoLink"":null,""uiLink"":""https://sam.gov/workspace/contract/opp/f36d3fdba084492e9dd4e6d62c93af11/view"",""links"":[{""rel"":""self"",""href"":""https://api.sam.gov/prod/opportunities/v2/search?noticeid=f36d3fdba084492e9dd4e6d62c93af11&limit=1""}],""resourceLinks"":null}","2026-05-31 23:07:00.265","2026-05-31 23:07:00.265","2026-05-31 23:07:00.265"
"d65d5481-b380-5d86-969a-e7cee34d3610","forecast","sam_gov","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","INDIAN HEALTH SERVICE","OKLAHOMA CITY",,"Cepheid GeneXpert PM Service and Support","https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=ed0f163a18b147de9715070993d13f9c","2026-05-29 00:00:00","active",,"IHS1524060",,,,"20","wait","https://sam.gov/workspace/contract/opp/ed0f163a18b147de9715070993d13f9c/view","{""noticeId"":""ed0f163a18b147de9715070993d13f9c"",""title"":""Cepheid GeneXpert PM Service and Support"",""solicitationNumber"":""IHS1524060"",""fullParentPathName"":""HEALTH AND HUMAN SERVICES, DEPARTMENT OF.INDIAN HEALTH SERVICE.INDIAN HEALTH SERVICE"",""fullParentPathCode"":""075.7527.75H711"",""postedDate"":""2026-05-29"",""type"":""Presolicitation"",""baseType"":""Sources Sought"",""archiveType"":""auto15"",""archiveDate"":""2026-07-02"",""typeOfSetAsideDescription"":""Buy Indian Set-Aside (specific to Department of Health and Human Services, Indian Health Services)"",""typeOfSetAside"":""BICiv"",""responseDeadLine"":""2026-06-17T10:00:00-06:00"",""naicsCode"":""811210"",""naicsCodes"":[""811210""],""classificationCode"":""J065"",""active"":""Yes"",""award"":null,""pointOfContact"":[{""fax"":null,""type"":""primary"",""email"":""marshall.arviso@ihs.gov"",""phone"":""(505) 786-6319"",""title"":null,""fullName"":""Marshall Arviso""}],""description"":""https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=ed0f163a18b147de9715070993d13f9c"",""organizationType"":""OFFICE"",""officeAddress"":{""zipcode"":""73114"",""city"":""OKLAHOMA CITY"",""countryCode"":""USA"",""state"":""OK""},""placeOfPerformance"":{""city"":{""code"":""18940"",""name"":""Crownpoint""},""state"":{""code"":""NM"",""name"":""New Mexico""},""zip"":""87313"",""country"":{""code"":""USA"",""name"":""UNITED STATES""}},""additionalInfoLink"":null,""uiLink"":""https://sam.gov/workspace/contract/opp/ed0f163a18b147de9715070993d13f9c/view"",""links"":[{""rel"":""self"",""href"":""https://api.sam.gov/prod/opportunities/v2/search?noticeid=ed0f163a18b147de9715070993d13f9c&limit=1""}],""resourceLinks"":null}","2026-05-31 23:07:00.265","2026-05-31 23:07:00.265","2026-05-31 23:07:00.265"
"d82291a1-3132-5a97-eb58-a8fd2c72222e","forecast","sam_gov","DEPT OF DEFENSE","DEPT OF THE ARMY","LOUISVILLE",,"Cyber Maintenance Hangar Modernization - Mansfield, OH","https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=eab6600bde8642c6a7d36fb07f7df90f","2026-05-29 00:00:00","active",,"W912QR_26_MANSCYBERHANGAR_Presolicitation",,,,"20","wait","https://sam.gov/workspace/contract/opp/eab6600bde8642c6a7d36fb07f7df90f/view","{""noticeId"":""eab6600bde8642c6a7d36fb07f7df90f"",""title"":""Cyber Maintenance Hangar Modernization - Mansfield, OH"",""solicitationNumber"":""W912QR_26_MANSCYBERHANGAR_Presolicitation"",""fullParentPathName"":""DEPT OF DEFENSE.DEPT OF THE ARMY.US ARMY CORPS OF ENGINEERS.ENGINEER DIVISION GREAT LAKES AND OHIO.ENDIST LOUISVILLE.W072 ENDIST LOUISVILLE"",""fullParentPathCode"":""021.2100.USACE.LRD.LRL.W912QR"",""postedDate"":""2026-05-29"",""type"":""Presolicitation"",""baseType"":""Presolicitation"",""archiveType"":""auto15"",""archiveDate"":""2026-06-30"",""typeOfSetAsideDescription"":null,""typeOfSetAside"":null,""responseDeadLine"":""2026-06-15T13:30:00-04:00"",""naicsCode"":""236220"",""naicsCodes"":[""236220""],""classificationCode"":""Z2AZ"",""active"":""Yes"",""award"":null,""pointOfContact"":[{""fax"":"""",""type"":""primary"",""email"":""megan.r.murphy@usace.army.mil"",""phone"":"""",""title"":null,""fullName"":""Megan Murphy""},{""fax"":"""",""type"":""secondary"",""email"":""Patrick.J.Duggins@usace.army.mil"",""phone"":"""",""title"":null,""fullName"":""Patrick J. Duggins""}],""description"":""https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=eab6600bde8642c6a7d36fb07f7df90f"",""organizationType"":""OFFICE"",""officeAddress"":{""zipcode"":""40202-2230"",""city"":""LOUISVILLE"",""countryCode"":""USA"",""state"":""KY""},""placeOfPerformance"":{""city"":{""code"":""47138"",""name"":""Mansfield""},""state"":{""code"":""OH"",""name"":""Ohio""},""country"":{""code"":""USA"",""name"":""UNITED STATES""}},""additionalInfoLink"":null,""uiLink"":""https://sam.gov/workspace/contract/opp/eab6600bde8642c6a7d36fb07f7df90f/view"",""links"":[{""rel"":""self"",""href"":""https://api.sam.gov/prod/opportunities/v2/search?noticeid=eab6600bde8642c6a7d36fb07f7df90f&limit=1""}],""resourceLinks"":null}","2026-05-31 23:07:00.265","2026-05-31 23:07:00.265","2026-05-31 23:07:00.265"
"d9767265-2842-52de-1fe8-3ce0b9d52711","forecast","sam_gov","VETERANS AFFAIRS, DEPARTMENT OF","VETERANS AFFAIRS, DEPARTMENT OF","Gilbert",,"S201--WINDOW WASHING SVCS   POP: 07/01/2026 - 06/30/2031  BASE YEAR PLUS FOUR OPTION YEARS (B 4OY)  SDVOSB VISN 22 BPA HOLDERS","https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=521de91ba40f42fd968a11894cdb58d0","2026-05-31 00:00:00","active",,"36C26226Q0627",,,,"20","wait","https://sam.gov/workspace/contract/opp/521de91ba40f42fd968a11894cdb58d0/view","{""noticeId"":""521de91ba40f42fd968a11894cdb58d0"",""title"":""S201--WINDOW WASHING SVCS   POP: 07/01/2026 - 06/30/2031  BASE YEAR PLUS FOUR OPTION YEARS (B 4OY)  SDVOSB VISN 22 BPA HOLDERS"",""solicitationNumber"":""36C26226Q0627"",""fullParentPathName"":""VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.262-NETWORK CONTRACT OFFICE 22 (36C262)"",""fullParentPathCode"":""036.3600.36C262"",""postedDate"":""2026-05-31"",""type"":""Presolicitation"",""baseType"":""Presolicitation"",""archiveType"":""autocustom"",""archiveDate"":""2026-06-15"",""typeOfSetAsideDescription"":""Service-Disabled Veteran-Owned Small Business Set Aside"",""typeOfSetAside"":""SDVOSBC"",""responseDeadLine"":""2026-06-10T10:00:00-07:00"",""naicsCode"":""561720"",""naicsCodes"":[""561720""],""classificationCode"":""S201"",""active"":""Yes"",""award"":{""awardee"":{}},""pointOfContact"":[{""fax"":"""",""type"":""primary"",""email"":""barry.bland@va.gov"",""phone"":""858-626-8744"",""title"":""Senior Contract Specialist"",""fullName"":""Dr. Barry Bland""}],""description"":""https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=521de91ba40f42fd968a11894cdb58d0"",""organizationType"":""OFFICE"",""officeAddress"":{""zipcode"":""85297"",""city"":""Gilbert"",""countryCode"":""USA"",""state"":""AZ""},""placeOfPerformance"":{""streetAddress"":""Department of Veterans Affairs VA San Diego Healthcare System"",""streetAddress2"":""Jennifer Moreno Medical Center 3350 La Jolla Village Drive"",""city"":{""name"":""San Diego""},""state"":{""name"":""CA""},""zip"":""92161-0002"",""country"":{""code"":""USA"",""name"":""UNITED STATES""}},""additionalInfoLink"":null,""uiLink"":""https://sam.gov/workspace/contract/opp/521de91ba40f42fd968a11894cdb58d0/view"",""links"":[{""rel"":""self"",""href"":""https://api.sam.gov/prod/opportunities/v2/search?noticeid=521de91ba40f42fd968a11894cdb58d0&limit=1""}],""resourceLinks"":[""https://sam.gov/api/prod/opps/v3/opportunities/resources/files/75f57043c08a4b6f8d575c8ce410d1be/download""]}","2026-05-31 23:07:00.265","2026-05-31 23:07:00.265","2026-05-31 23:07:00.265"
"d9b4f817-3e41-5bc6-eaa9-297cec2b1a5b","recompete-watch","usaspending","Department of Veterans Affairs","Department of Veterans Affairs",,,"Award: 36C10X22N0183 — QTC MEDICAL SERVICES INC","MEDICAL DISABILITY EXAMINATIONS (MDES) UNDER SECTION 504 OF THE VETERANS BENEFITS IMPROVEMENTS ACT OF 1996 (PUBLIC LAW 104 275 38 U.S.C. 5101), REGION 2 (SOUTHEAST) - MODIFICATION TO EXERCISED OPTION 4.","2022-10-01 00:00:00","recompete-window","QTC MEDICAL SERVICES INC","36C10X22N0183","$436,626,628.03",,,"65","pursue","https://www.usaspending.gov/award/36C10X22N0183","{""internal_id"":279980688,""Award ID"":""36C10X22N0183"",""Recipient Name"":""QTC MEDICAL SERVICES INC"",""Award Amount"":436626628.03,""Awarding Agency"":""Department of Veterans Affairs"",""Awarding Sub Agency"":""Department of Veterans Affairs"",""Start Date"":""2022-10-01"",""End Date"":""2023-09-30"",""Description"":""MEDICAL DISABILITY EXAMINATIONS (MDES) UNDER SECTION 504 OF THE VETERANS BENEFITS IMPROVEMENTS ACT OF 1996 (PUBLIC LAW 104 275 38 U.S.C. 5101), REGION 2 (SOUTHEAST) - MODIFICATION TO EXERCISED OPTION 4."",""NAICS Code"":null,""awarding_agency_id"":561,""agency_slug"":""department-of-veterans-affairs"",""generated_internal_id"":""CONT_AWD_36C10X22N0183_3600_36C10X19D0005_3600""}","2026-04-07 08:24:14.226","2026-04-07 08:24:14.226","2026-04-07 08:24:14.226"
"dada1cf5-0600-5aae-8889-5baec24c05f8","recompete-watch","usaspending","Department of State","Department of State",,,"Award: 19AQMM22F0469 — TRIPLE CANOPY INC","PROFESSIONAL SERVICES CONTRACT  WORLDWIDE  PROTECTIVE SERVICES III. TASK ORDER - 04  BAGHDAD MOVEMENT PROTECTIVE SERVICES BUREAU OF DIPLOMATIC SECURITY U.S. DEPARTMENT OF STATE AWARD","2022-02-27 00:00:00","recompete-window","TRIPLE CANOPY INC","19AQMM22F0469","$450,197,124.71",,,"90","pursue","https://www.usaspending.gov/award/19AQMM22F0469","{""internal_id"":278739329,""Award ID"":""19AQMM22F0469"",""Recipient Name"":""TRIPLE CANOPY INC"",""Award Amount"":450197124.71,""Awarding Agency"":""Department of State"",""Awarding Sub Agency"":""Department of State"",""Start Date"":""2022-02-27"",""End Date"":""2027-02-26"",""Description"":""PROFESSIONAL SERVICES CONTRACT  WORLDWIDE  PROTECTIVE SERVICES III. TASK ORDER - 04  BAGHDAD MOVEMENT PROTECTIVE SERVICES BUREAU OF DIPLOMATIC SECURITY U.S. DEPARTMENT OF STATE AWARD"",""NAICS Code"":null,""awarding_agency_id"":315,""agency_slug"":""department-of-state"",""generated_internal_id"":""CONT_AWD_19AQMM22F0469_1900_19AQMM21D0011_1900""}","2026-04-07 08:24:14.226","2026-04-07 08:24:14.226","2026-04-07 08:24:14.226"
